year,city,month,overnight_stays,bezirk,nr
2006,Navis,12,1003,IL,333
2006,Neustift im Stubaital,1,124603,IL,334
2006,Neustift im Stubaital,2,144172,IL,334
2006,Neustift im Stubaital,3,140628,IL,334
2006,Neustift im Stubaital,4,147632,IL,334
2006,Neustift im Stubaital,5,23094,IL,334
2006,Neustift im Stubaital,6,43481,IL,334
2006,Neustift im Stubaital,7,104080,IL,334
2006,Neustift im Stubaital,8,124607,IL,334
2006,Neustift im Stubaital,9,62813,IL,334
2006,Neustift im Stubaital,10,90439,IL,334
2006,Neustift im Stubaital,11,65482,IL,334
2006,Neustift im Stubaital,12,121216,IL,334
2006,Oberhofen im Inntal,1,233,IL,335
2006,Oberhofen im Inntal,2,496,IL,335
2006,Oberhofen im Inntal,3,185,IL,335
2006,Oberhofen im Inntal,4,51,IL,335
2006,Oberhofen im Inntal,5,259,IL,335
2006,Oberhofen im Inntal,6,372,IL,335
2006,Oberhofen im Inntal,7,956,IL,335
2006,Oberhofen im Inntal,8,1476,IL,335
2006,Oberhofen im Inntal,9,307,IL,335
2006,Oberhofen im Inntal,10,241,IL,335
2006,Oberhofen im Inntal,11,89,IL,335
2006,Oberhofen im Inntal,12,358,IL,335
2006,Obernberg am Brenner,1,4061,IL,336
2006,Obernberg am Brenner,2,3934,IL,336
2006,Obernberg am Brenner,3,2922,IL,336
2006,Obernberg am Brenner,4,772,IL,336
2006,Obernberg am Brenner,5,1460,IL,336
2006,Obernberg am Brenner,6,2420,IL,336
2006,Obernberg am Brenner,7,3570,IL,336
2006,Obernberg am Brenner,8,4199,IL,336
2006,Obernberg am Brenner,9,2461,IL,336
2006,Obernberg am Brenner,10,952,IL,336
2006,Obernberg am Brenner,11,36,IL,336
2006,Obernberg am Brenner,12,1824,IL,336
2006,Oberperfuss,1,4044,IL,337
2006,Oberperfuss,2,8045,IL,337
2006,Oberperfuss,3,4512,IL,337
2006,Oberperfuss,4,1115,IL,337
2006,Oberperfuss,5,3092,IL,337
2006,Oberperfuss,6,3523,IL,337
2006,Oberperfuss,7,5123,IL,337
2006,Oberperfuss,8,6370,IL,337
2006,Oberperfuss,9,3902,IL,337
2006,Oberperfuss,10,2499,IL,337
2006,Oberperfuss,11,1367,IL,337
2006,Oberperfuss,12,4687,IL,337
2006,Patsch,1,1335,IL,338
2006,Patsch,2,2408,IL,338
2006,Patsch,3,1061,IL,338
2006,Patsch,4,480,IL,338
2006,Patsch,5,678,IL,338
2006,Patsch,6,1364,IL,338
2006,Patsch,7,1483,IL,338
2006,Patsch,8,2000,IL,338
2006,Patsch,9,1238,IL,338
2006,Patsch,10,891,IL,338
2006,Patsch,11,831,IL,338
2006,Patsch,12,1604,IL,338
2006,Pettnau,1,365,IL,339
2006,Pettnau,2,391,IL,339
2006,Pettnau,3,390,IL,339
2006,Pettnau,4,400,IL,339
2006,Pettnau,5,510,IL,339
2006,Pettnau,6,860,IL,339
2006,Pettnau,7,1776,IL,339
2006,Pettnau,8,1917,IL,339
2006,Pettnau,9,990,IL,339
2006,Pettnau,10,508,IL,339
2006,Pettnau,11,144,IL,339
2006,Pettnau,12,826,IL,339
2006,Pfaffenhofen,1,1348,IL,340
2006,Pfaffenhofen,2,1231,IL,340
2006,Pfaffenhofen,3,1062,IL,340
2006,Pfaffenhofen,4,411,IL,340
2006,Pfaffenhofen,5,593,IL,340
2006,Pfaffenhofen,6,1106,IL,340
2006,Pfaffenhofen,7,1359,IL,340
2006,Pfaffenhofen,8,1198,IL,340
2006,Pfaffenhofen,9,689,IL,340
2006,Pfaffenhofen,10,277,IL,340
2006,Pfaffenhofen,11,62,IL,340
2006,Pfaffenhofen,12,648,IL,340
2006,Pfons,1,1391,IL,341
2006,Pfons,2,2079,IL,341
2006,Pfons,3,1148,IL,341
2006,Pfons,4,1024,IL,341
2006,Pfons,5,1148,IL,341
2006,Pfons,6,1038,IL,341
2006,Pfons,7,2342,IL,341
2006,Pfons,8,1769,IL,341
2006,Pfons,9,1548,IL,341
2006,Pfons,10,1088,IL,341
2006,Pfons,11,1205,IL,341
2006,Pfons,12,1315,IL,341
2006,Polling in Tirol,1,0,IL,342
2006,Polling in Tirol,2,0,IL,342
2006,Polling in Tirol,3,0,IL,342
2006,Polling in Tirol,4,0,IL,342
2006,Polling in Tirol,5,0,IL,342
2006,Polling in Tirol,6,0,IL,342
2006,Polling in Tirol,7,8,IL,342
2006,Polling in Tirol,8,0,IL,342
2006,Polling in Tirol,9,8,IL,342
2006,Polling in Tirol,10,0,IL,342
2006,Polling in Tirol,11,0,IL,342
2006,Polling in Tirol,12,0,IL,342
2006,Ranggen,1,119,IL,343
2006,Ranggen,2,142,IL,343
2006,Ranggen,3,126,IL,343
2006,Ranggen,4,116,IL,343
2006,Ranggen,5,178,IL,343
2006,Ranggen,6,192,IL,343
2006,Ranggen,7,261,IL,343
2006,Ranggen,8,358,IL,343
2006,Ranggen,9,204,IL,343
2006,Ranggen,10,193,IL,343
2006,Ranggen,11,142,IL,343
2006,Ranggen,12,122,IL,343
2006,Reith bei Seefeld,1,18940,IL,344
2006,Reith bei Seefeld,2,20151,IL,344
2006,Reith bei Seefeld,3,14641,IL,344
2006,Reith bei Seefeld,4,4683,IL,344
2006,Reith bei Seefeld,5,5604,IL,344
2006,Reith bei Seefeld,6,8739,IL,344
2006,Reith bei Seefeld,7,13387,IL,344
2006,Reith bei Seefeld,8,17074,IL,344
2006,Reith bei Seefeld,9,10912,IL,344
2006,Reith bei Seefeld,10,9152,IL,344
2006,Reith bei Seefeld,11,5451,IL,344
2006,Reith bei Seefeld,12,11818,IL,344
2006,Rinn,1,3121,IL,345
2006,Rinn,2,3534,IL,345
2006,Rinn,3,2174,IL,345
2006,Rinn,4,2334,IL,345
2006,Rinn,5,3010,IL,345
2006,Rinn,6,3184,IL,345
2006,Rinn,7,5949,IL,345
2006,Rinn,8,6057,IL,345
2006,Rinn,9,3723,IL,345
2006,Rinn,10,2780,IL,345
2006,Rinn,11,2157,IL,345
2006,Rinn,12,3237,IL,345
2006,Rum,1,2701,IL,346
2006,Rum,2,3041,IL,346
2006,Rum,3,2928,IL,346
2006,Rum,4,2819,IL,346
2006,Rum,5,5039,IL,346
2006,Rum,6,4260,IL,346
2006,Rum,7,4651,IL,346
2006,Rum,8,5272,IL,346
2006,Rum,9,4919,IL,346
2006,Rum,10,3782,IL,346
2006,Rum,11,2848,IL,346
2006,Rum,12,3822,IL,346
2006,St.Sigmund/Sellrain,1,4062,IL,347
2006,St.Sigmund/Sellrain,2,5573,IL,347
2006,St.Sigmund/Sellrain,3,6080,IL,347
2006,St.Sigmund/Sellrain,4,4317,IL,347
2006,St.Sigmund/Sellrain,5,508,IL,347
2006,St.Sigmund/Sellrain,6,989,IL,347
2006,St.Sigmund/Sellrain,7,2087,IL,347
2006,St.Sigmund/Sellrain,8,3289,IL,347
2006,St.Sigmund/Sellrain,9,1850,IL,347
2006,St.Sigmund/Sellrain,10,212,IL,347
2006,St.Sigmund/Sellrain,11,134,IL,347
2006,St.Sigmund/Sellrain,12,2880,IL,347
2006,Scharnitz,1,3989,IL,348
2006,Scharnitz,2,6150,IL,348
2006,Scharnitz,3,2651,IL,348
2006,Scharnitz,4,749,IL,348
2006,Scharnitz,5,1054,IL,348
2006,Scharnitz,6,3216,IL,348
2006,Scharnitz,7,6317,IL,348
2006,Scharnitz,8,7033,IL,348
2006,Scharnitz,9,6119,IL,348
2006,Scharnitz,10,1532,IL,348
2006,Scharnitz,11,204,IL,348
2006,Scharnitz,12,2578,IL,348
2006,Schmirn,1,983,IL,349
2006,Schmirn,2,1479,IL,349
2006,Schmirn,3,653,IL,349
2006,Schmirn,4,386,IL,349
2006,Schmirn,5,205,IL,349
2006,Schmirn,6,779,IL,349
2006,Schmirn,7,2251,IL,349
2006,Schmirn,8,2508,IL,349
2006,Schmirn,9,1342,IL,349
2006,Schmirn,10,497,IL,349
2006,Schmirn,11,185,IL,349
2006,Schmirn,12,941,IL,349
2006,Schönberg/Stubaital,1,3265,IL,350
2006,Schönberg/Stubaital,2,4302,IL,350
2006,Schönberg/Stubaital,3,4114,IL,350
2006,Schönberg/Stubaital,4,2903,IL,350
2006,Schönberg/Stubaital,5,1434,IL,350
2006,Schönberg/Stubaital,6,3067,IL,350
2006,Schönberg/Stubaital,7,4123,IL,350
2006,Schönberg/Stubaital,8,4494,IL,350
2006,Schönberg/Stubaital,9,3802,IL,350
2006,Schönberg/Stubaital,10,1263,IL,350
2006,Schönberg/Stubaital,11,839,IL,350
2006,Schönberg/Stubaital,12,2545,IL,350
2006,Seefeld in Tirol,1,160853,IL,351
2006,Seefeld in Tirol,2,163800,IL,351
2006,Seefeld in Tirol,3,102107,IL,351
2006,Seefeld in Tirol,4,14160,IL,351
2006,Seefeld in Tirol,5,28368,IL,351
2006,Seefeld in Tirol,6,81426,IL,351
2006,Seefeld in Tirol,7,124762,IL,351
2006,Seefeld in Tirol,8,163272,IL,351
2006,Seefeld in Tirol,9,101022,IL,351
2006,Seefeld in Tirol,10,59141,IL,351
2006,Seefeld in Tirol,11,5817,IL,351
2006,Seefeld in Tirol,12,85282,IL,351
2006,Sellrain,1,646,IL,352
2006,Sellrain,2,1288,IL,352
2006,Sellrain,3,1005,IL,352
2006,Sellrain,4,490,IL,352
2006,Sellrain,5,145,IL,352
2006,Sellrain,6,560,IL,352
2006,Sellrain,7,867,IL,352
2006,Sellrain,8,1209,IL,352
2006,Sellrain,9,722,IL,352
2006,Sellrain,10,219,IL,352
2006,Sellrain,11,29,IL,352
2006,Sellrain,12,553,IL,352
2006,Sistrans,1,556,IL,353
2006,Sistrans,2,557,IL,353
2006,Sistrans,3,160,IL,353
2006,Sistrans,4,284,IL,353
2006,Sistrans,5,268,IL,353
2006,Sistrans,6,382,IL,353
2006,Sistrans,7,382,IL,353
2006,Sistrans,8,418,IL,353
2006,Sistrans,9,239,IL,353
2006,Sistrans,10,338,IL,353
2006,Sistrans,11,677,IL,353
2006,Sistrans,12,358,IL,353
2006,Hall in Tirol,1,2658,IL,354
2006,Hall in Tirol,2,2766,IL,354
2006,Hall in Tirol,3,2686,IL,354
2006,Hall in Tirol,4,2877,IL,354
2006,Hall in Tirol,5,3921,IL,354
2006,Hall in Tirol,6,3281,IL,354
2006,Hall in Tirol,7,7017,IL,354
2006,Hall in Tirol,8,7624,IL,354
2006,Hall in Tirol,9,4281,IL,354
2006,Hall in Tirol,10,3449,IL,354
2006,Hall in Tirol,11,4252,IL,354
2006,Hall in Tirol,12,3432,IL,354
2006,Steinach/Brenner,1,9387,IL,355
2006,Steinach/Brenner,2,11615,IL,355
2006,Steinach/Brenner,3,7071,IL,355
2006,Steinach/Brenner,4,2018,IL,355
2006,Steinach/Brenner,5,3532,IL,355
2006,Steinach/Brenner,6,5424,IL,355
2006,Steinach/Brenner,7,6846,IL,355
2006,Steinach/Brenner,8,8313,IL,355
2006,Steinach/Brenner,9,5520,IL,355
2006,Steinach/Brenner,10,2387,IL,355
2006,Steinach/Brenner,11,737,IL,355
2006,Steinach/Brenner,12,6095,IL,355
2006,Telfes im Stubai,1,10617,IL,356
2006,Telfes im Stubai,2,14028,IL,356
2006,Telfes im Stubai,3,11107,IL,356
2006,Telfes im Stubai,4,7701,IL,356
2006,Telfes im Stubai,5,1218,IL,356
2006,Telfes im Stubai,6,3421,IL,356
2006,Telfes im Stubai,7,6796,IL,356
2006,Telfes im Stubai,8,8752,IL,356
2006,Telfes im Stubai,9,4596,IL,356
2006,Telfes im Stubai,10,1995,IL,356
2006,Telfes im Stubai,11,1060,IL,356
2006,Telfes im Stubai,12,7214,IL,356
2006,Telfs,1,30134,IL,357
2006,Telfs,2,29685,IL,357
2006,Telfs,3,18342,IL,357
2006,Telfs,4,9754,IL,357
2006,Telfs,5,13113,IL,357
2006,Telfs,6,18194,IL,357
2006,Telfs,7,26892,IL,357
2006,Telfs,8,34520,IL,357
2006,Telfs,9,23110,IL,357
2006,Telfs,10,17234,IL,357
2006,Telfs,11,9125,IL,357
2006,Telfs,12,17103,IL,357
2006,Thaur,1,887,IL,358
2006,Thaur,2,1130,IL,358
2006,Thaur,3,1516,IL,358
2006,Thaur,4,1505,IL,358
2006,Thaur,5,1384,IL,358
2006,Thaur,6,2437,IL,358
2006,Thaur,7,1260,IL,358
2006,Thaur,8,2023,IL,358
2006,Thaur,9,2416,IL,358
2006,Thaur,10,1145,IL,358
2006,Thaur,11,1151,IL,358
2006,Thaur,12,2268,IL,358
2006,Trins,1,8129,IL,359
2006,Trins,2,11172,IL,359
2006,Trins,3,5747,IL,359
2006,Trins,4,1906,IL,359
2006,Trins,5,2789,IL,359
2006,Trins,6,4548,IL,359
2006,Trins,7,6923,IL,359
2006,Trins,8,8273,IL,359
2006,Trins,9,5144,IL,359
2006,Trins,10,2182,IL,359
2006,Trins,11,226,IL,359
2006,Trins,12,3562,IL,359
2006,Tulfes,1,7045,IL,360
2006,Tulfes,2,11478,IL,360
2006,Tulfes,3,8057,IL,360
2006,Tulfes,4,2455,IL,360
2006,Tulfes,5,2699,IL,360
2006,Tulfes,6,4747,IL,360
2006,Tulfes,7,5948,IL,360
2006,Tulfes,8,6477,IL,360
2006,Tulfes,9,3488,IL,360
2006,Tulfes,10,2314,IL,360
2006,Tulfes,11,1146,IL,360
2006,Tulfes,12,3991,IL,360
2006,Unterperfuss,1,181,IL,361
2006,Unterperfuss,2,203,IL,361
2006,Unterperfuss,3,131,IL,361
2006,Unterperfuss,4,206,IL,361
2006,Unterperfuss,5,284,IL,361
2006,Unterperfuss,6,377,IL,361
2006,Unterperfuss,7,848,IL,361
2006,Unterperfuss,8,691,IL,361
2006,Unterperfuss,9,492,IL,361
2006,Unterperfuss,10,420,IL,361
2006,Unterperfuss,11,402,IL,361
2006,Unterperfuss,12,306,IL,361
2006,Vals,1,871,IL,362
2006,Vals,2,1014,IL,362
2006,Vals,3,646,IL,362
2006,Vals,4,291,IL,362
2006,Vals,5,102,IL,362
2006,Vals,6,405,IL,362
2006,Vals,7,2703,IL,362
2006,Vals,8,1691,IL,362
2006,Vals,9,730,IL,362
2006,Vals,10,121,IL,362
2006,Vals,11,71,IL,362
2006,Vals,12,616,IL,362
2006,Völs,1,32,IL,364
2006,Völs,2,19,IL,364
2006,Völs,3,23,IL,364
2006,Völs,4,18,IL,364
2006,Völs,5,107,IL,364
2006,Völs,6,114,IL,364
2006,Völs,7,538,IL,364
2006,Völs,8,407,IL,364
2006,Völs,9,57,IL,364
2006,Völs,10,56,IL,364
2006,Völs,11,50,IL,364
2006,Völs,12,38,IL,364
2006,Volders,1,382,IL,365
2006,Volders,2,593,IL,365
2006,Volders,3,356,IL,365
2006,Volders,4,540,IL,365
2006,Volders,5,1493,IL,365
2006,Volders,6,2187,IL,365
2006,Volders,7,9439,IL,365
2006,Volders,8,5007,IL,365
2006,Volders,9,1582,IL,365
2006,Volders,10,887,IL,365
2006,Volders,11,650,IL,365
2006,Volders,12,925,IL,365
2006,Wattenberg,1,319,IL,366
2006,Wattenberg,2,499,IL,366
2006,Wattenberg,3,516,IL,366
2006,Wattenberg,4,390,IL,366
2006,Wattenberg,5,466,IL,366
2006,Wattenberg,6,531,IL,366
2006,Wattenberg,7,835,IL,366
2006,Wattenberg,8,1000,IL,366
2006,Wattenberg,9,575,IL,366
2006,Wattenberg,10,571,IL,366
2006,Wattenberg,11,437,IL,366
2006,Wattenberg,12,289,IL,366
2006,Wattens,1,1592,IL,367
2006,Wattens,2,1953,IL,367
2006,Wattens,3,1675,IL,367
2006,Wattens,4,1642,IL,367
2006,Wattens,5,1374,IL,367
2006,Wattens,6,1320,IL,367
2006,Wattens,7,1940,IL,367
2006,Wattens,8,2067,IL,367
2006,Wattens,9,1535,IL,367
2006,Wattens,10,1466,IL,367
2006,Wattens,11,1292,IL,367
2006,Wattens,12,1550,IL,367
2006,Wildermieming,1,3568,IL,368
2006,Wildermieming,2,5005,IL,368
2006,Wildermieming,3,1947,IL,368
2006,Wildermieming,4,1565,IL,368
2006,Wildermieming,5,4013,IL,368
2006,Wildermieming,6,4635,IL,368
2006,Wildermieming,7,4885,IL,368
2006,Wildermieming,8,6937,IL,368
2006,Wildermieming,9,5822,IL,368
2006,Wildermieming,10,3562,IL,368
2006,Wildermieming,11,154,IL,368
2006,Wildermieming,12,1934,IL,368
2006,Zirl,1,2322,IL,369
2006,Zirl,2,2380,IL,369
2006,Zirl,3,2654,IL,369
2006,Zirl,4,3066,IL,369
2006,Zirl,5,3365,IL,369
2006,Zirl,6,3801,IL,369
2006,Zirl,7,5518,IL,369
2006,Zirl,8,5850,IL,369
2006,Zirl,9,4736,IL,369
2006,Zirl,10,3274,IL,369
2006,Zirl,11,2274,IL,369
2006,Zirl,12,2692,IL,369
2006,Aurach bei Kitzbühel,1,12757,KB,401
2006,Aurach bei Kitzbühel,2,13675,KB,401
2006,Aurach bei Kitzbühel,3,11209,KB,401
2006,Aurach bei Kitzbühel,4,3808,KB,401
2006,Aurach bei Kitzbühel,5,2306,KB,401
2006,Aurach bei Kitzbühel,6,4032,KB,401
2006,Aurach bei Kitzbühel,7,5709,KB,401
2006,Aurach bei Kitzbühel,8,6638,KB,401
2006,Aurach bei Kitzbühel,9,6047,KB,401
2006,Aurach bei Kitzbühel,10,2723,KB,401
2006,Aurach bei Kitzbühel,11,434,KB,401
2006,Aurach bei Kitzbühel,12,4966,KB,401
2006,Brixen im Thale,1,50329,KB,402
2006,Brixen im Thale,2,66349,KB,402
2006,Brixen im Thale,3,36852,KB,402
2006,Brixen im Thale,4,3546,KB,402
2006,Brixen im Thale,5,3416,KB,402
2006,Brixen im Thale,6,8307,KB,402
2006,Brixen im Thale,7,16420,KB,402
2006,Brixen im Thale,8,22663,KB,402
2006,Brixen im Thale,9,12310,KB,402
2006,Brixen im Thale,10,4178,KB,402
2006,Brixen im Thale,11,829,KB,402
2006,Brixen im Thale,12,19181,KB,402
2006,Fieberbrunn,1,57581,KB,403
2006,Fieberbrunn,2,75724,KB,403
2006,Fieberbrunn,3,49247,KB,403
2006,Fieberbrunn,4,19312,KB,403
2006,Fieberbrunn,5,9690,KB,403
2006,Fieberbrunn,6,24742,KB,403
2006,Fieberbrunn,7,46345,KB,403
2006,Fieberbrunn,8,48623,KB,403
2006,Fieberbrunn,9,30897,KB,403
2006,Fieberbrunn,10,20054,KB,403
2006,Fieberbrunn,11,1712,KB,403
2006,Fieberbrunn,12,38449,KB,403
2006,Going/Wilden Kaiser,1,47164,KB,404
2006,Going/Wilden Kaiser,2,57555,KB,404
2006,Going/Wilden Kaiser,3,36521,KB,404
2006,Going/Wilden Kaiser,4,9930,KB,404
2006,Going/Wilden Kaiser,5,10868,KB,404
2006,Going/Wilden Kaiser,6,21701,KB,404
2006,Going/Wilden Kaiser,7,30932,KB,404
2006,Going/Wilden Kaiser,8,40735,KB,404
2006,Going/Wilden Kaiser,9,29184,KB,404
2006,Going/Wilden Kaiser,10,17703,KB,404
2006,Going/Wilden Kaiser,11,6652,KB,404
2006,Going/Wilden Kaiser,12,24730,KB,404
2006,Hochfilzen,1,8407,KB,405
2006,Hochfilzen,2,11749,KB,405
2006,Hochfilzen,3,6381,KB,405
2006,Hochfilzen,4,1137,KB,405
2006,Hochfilzen,5,639,KB,405
2006,Hochfilzen,6,2138,KB,405
2006,Hochfilzen,7,3253,KB,405
2006,Hochfilzen,8,4007,KB,405
2006,Hochfilzen,9,1530,KB,405
2006,Hochfilzen,10,701,KB,405
2006,Hochfilzen,11,314,KB,405
2006,Hochfilzen,12,6635,KB,405
2006,Hopfgarten/Brixental,1,56228,KB,406
2006,Hopfgarten/Brixental,2,71482,KB,406
2006,Hopfgarten/Brixental,3,37861,KB,406
2006,Hopfgarten/Brixental,4,5599,KB,406
2006,Hopfgarten/Brixental,5,11310,KB,406
2006,Hopfgarten/Brixental,6,23693,KB,406
2006,Hopfgarten/Brixental,7,34234,KB,406
2006,Hopfgarten/Brixental,8,37454,KB,406
2006,Hopfgarten/Brixental,9,24271,KB,406
2006,Hopfgarten/Brixental,10,8783,KB,406
2006,Hopfgarten/Brixental,11,764,KB,406
2006,Hopfgarten/Brixental,12,26741,KB,406
2006,Itter,1,13385,KB,407
2006,Itter,2,16811,KB,407
2006,Itter,3,8525,KB,407
2006,Itter,4,654,KB,407
2006,Itter,5,2251,KB,407
2006,Itter,6,6252,KB,407
2006,Itter,7,14333,KB,407
2006,Itter,8,12047,KB,407
2006,Itter,9,4893,KB,407
2006,Itter,10,1109,KB,407
2006,Itter,11,116,KB,407
2006,Itter,12,5264,KB,407
2006,Jochberg,1,12847,KB,408
2006,Jochberg,2,15345,KB,408
2006,Jochberg,3,10378,KB,408
2006,Jochberg,4,1200,KB,408
2006,Jochberg,5,459,KB,408
2006,Jochberg,6,1872,KB,408
2006,Jochberg,7,3261,KB,408
2006,Jochberg,8,4809,KB,408
2006,Jochberg,9,2563,KB,408
2006,Jochberg,10,1138,KB,408
2006,Jochberg,11,435,KB,408
2006,Jochberg,12,4891,KB,408
2006,Kirchberg in Tirol,1,153182,KB,409
2006,Kirchberg in Tirol,2,177254,KB,409
2006,Kirchberg in Tirol,3,127109,KB,409
2006,Kirchberg in Tirol,4,25522,KB,409
2006,Kirchberg in Tirol,5,23724,KB,409
2006,Kirchberg in Tirol,6,55490,KB,409
2006,Kirchberg in Tirol,7,93000,KB,409
2006,Kirchberg in Tirol,8,107265,KB,409
2006,Kirchberg in Tirol,9,69751,KB,409
2006,Kirchberg in Tirol,10,31471,KB,409
2006,Kirchberg in Tirol,11,6806,KB,409
2006,Kirchberg in Tirol,12,63098,KB,409
2006,Kirchdorf in Tirol,1,42498,KB,410
2006,Kirchdorf in Tirol,2,59210,KB,410
2006,Kirchdorf in Tirol,3,33190,KB,410
2006,Kirchdorf in Tirol,4,10452,KB,410
2006,Kirchdorf in Tirol,5,14959,KB,410
2006,Kirchdorf in Tirol,6,23749,KB,410
2006,Kirchdorf in Tirol,7,36826,KB,410
2006,Kirchdorf in Tirol,8,45625,KB,410
2006,Kirchdorf in Tirol,9,29628,KB,410
2006,Kirchdorf in Tirol,10,19503,KB,410
2006,Kirchdorf in Tirol,11,1779,KB,410
2006,Kirchdorf in Tirol,12,23517,KB,410
2006,Kitzbühel,1,124529,KB,411
2006,Kitzbühel,2,132022,KB,411
2006,Kitzbühel,3,104788,KB,411
2006,Kitzbühel,4,24812,KB,411
2006,Kitzbühel,5,27788,KB,411
2006,Kitzbühel,6,47429,KB,411
2006,Kitzbühel,7,69180,KB,411
2006,Kitzbühel,8,85757,KB,411
2006,Kitzbühel,9,53287,KB,411
2006,Kitzbühel,10,27207,KB,411
2006,Kitzbühel,11,11714,KB,411
2006,Kitzbühel,12,63228,KB,411
2006,Kössen,1,79470,KB,412
2006,Kössen,2,75084,KB,412
2006,Kössen,3,46637,KB,412
2006,Kössen,4,17786,KB,412
2006,Kössen,5,30234,KB,412
2006,Kössen,6,50594,KB,412
2006,Kössen,7,67885,KB,412
2006,Kössen,8,64305,KB,412
2006,Kössen,9,56853,KB,412
2006,Kössen,10,36937,KB,412
2006,Kössen,11,3232,KB,412
2006,Kössen,12,32489,KB,412
2006,Oberndorf in Tirol,1,28267,KB,413
2006,Oberndorf in Tirol,2,32980,KB,413
2006,Oberndorf in Tirol,3,20817,KB,413
2006,Oberndorf in Tirol,4,4957,KB,413
2006,Oberndorf in Tirol,5,5950,KB,413
2006,Oberndorf in Tirol,6,12320,KB,413
2006,Oberndorf in Tirol,7,16338,KB,413
2006,Oberndorf in Tirol,8,21089,KB,413
2006,Oberndorf in Tirol,9,15351,KB,413
2006,Oberndorf in Tirol,10,9155,KB,413
2006,Oberndorf in Tirol,11,1416,KB,413
2006,Oberndorf in Tirol,12,12104,KB,413
2006,Reith bei Kitzbühel,1,16757,KB,414
2006,Reith bei Kitzbühel,2,19342,KB,414
2006,Reith bei Kitzbühel,3,14024,KB,414
2006,Reith bei Kitzbühel,4,6945,KB,414
2006,Reith bei Kitzbühel,5,4635,KB,414
2006,Reith bei Kitzbühel,6,6460,KB,414
2006,Reith bei Kitzbühel,7,10017,KB,414
2006,Reith bei Kitzbühel,8,13168,KB,414
2006,Reith bei Kitzbühel,9,8984,KB,414
2006,Reith bei Kitzbühel,10,5338,KB,414
2006,Reith bei Kitzbühel,11,3246,KB,414
2006,Reith bei Kitzbühel,12,12151,KB,414
2006,St.Jakob in Haus,1,11170,KB,415
2006,St.Jakob in Haus,2,16077,KB,415
2006,St.Jakob in Haus,3,10039,KB,415
2006,St.Jakob in Haus,4,2356,KB,415
2006,St.Jakob in Haus,5,1406,KB,415
2006,St.Jakob in Haus,6,4151,KB,415
2006,St.Jakob in Haus,7,7861,KB,415
2006,St.Jakob in Haus,8,8623,KB,415
2006,St.Jakob in Haus,9,5371,KB,415
2006,St.Jakob in Haus,10,2469,KB,415
2006,St.Jakob in Haus,11,195,KB,415
2006,St.Jakob in Haus,12,5961,KB,415
2006,St.Johann in Tirol,1,88156,KB,416
2006,St.Johann in Tirol,2,105265,KB,416
2006,St.Johann in Tirol,3,63062,KB,416
2006,St.Johann in Tirol,4,7759,KB,416
2006,St.Johann in Tirol,5,11367,KB,416
2006,St.Johann in Tirol,6,28927,KB,416
2006,St.Johann in Tirol,7,53865,KB,416
2006,St.Johann in Tirol,8,72842,KB,416
2006,St.Johann in Tirol,9,45634,KB,416
2006,St.Johann in Tirol,10,11483,KB,416
2006,St.Johann in Tirol,11,2576,KB,416
2006,St.Johann in Tirol,12,37037,KB,416
2006,St.Ulrich/Pillersee,1,27961,KB,417
2006,St.Ulrich/Pillersee,2,35920,KB,417
2006,St.Ulrich/Pillersee,3,21499,KB,417
2006,St.Ulrich/Pillersee,4,11233,KB,417
2006,St.Ulrich/Pillersee,5,7861,KB,417
2006,St.Ulrich/Pillersee,6,17126,KB,417
2006,St.Ulrich/Pillersee,7,27723,KB,417
2006,St.Ulrich/Pillersee,8,31059,KB,417
2006,St.Ulrich/Pillersee,9,19408,KB,417
2006,St.Ulrich/Pillersee,10,13047,KB,417
2006,St.Ulrich/Pillersee,11,1614,KB,417
2006,St.Ulrich/Pillersee,12,13813,KB,417
2006,Schwendt,1,8004,KB,418
2006,Schwendt,2,7608,KB,418
2006,Schwendt,3,3870,KB,418
2006,Schwendt,4,549,KB,418
2006,Schwendt,5,1230,KB,418
2006,Schwendt,6,2794,KB,418
2006,Schwendt,7,5987,KB,418
2006,Schwendt,8,6729,KB,418
2006,Schwendt,9,3909,KB,418
2006,Schwendt,10,1583,KB,418
2006,Schwendt,11,99,KB,418
2006,Schwendt,12,3324,KB,418
2006,Waidring,1,28538,KB,419
2006,Waidring,2,35674,KB,419
2006,Waidring,3,25981,KB,419
2006,Waidring,4,9761,KB,419
2006,Waidring,5,1859,KB,419
2006,Waidring,6,7336,KB,419
2006,Waidring,7,18491,KB,419
2006,Waidring,8,19195,KB,419
2006,Waidring,9,10648,KB,419
2006,Waidring,10,6498,KB,419
2006,Waidring,11,125,KB,419
2006,Waidring,12,13816,KB,419
2006,Westendorf,1,80059,KB,420
2006,Westendorf,2,99427,KB,420
2006,Westendorf,3,60949,KB,420
2006,Westendorf,4,3846,KB,420
2006,Westendorf,5,6825,KB,420
2006,Westendorf,6,21437,KB,420
2006,Westendorf,7,42287,KB,420
2006,Westendorf,8,40939,KB,420
2006,Westendorf,9,28321,KB,420
2006,Westendorf,10,7929,KB,420
2006,Westendorf,11,989,KB,420
2006,Westendorf,12,30291,KB,420
2006,Alpbach,1,45160,KU,501
2006,Alpbach,2,61697,KU,501
2006,Alpbach,3,39362,KU,501
2006,Alpbach,4,16403,KU,501
2006,Alpbach,5,5667,KU,501
2006,Alpbach,6,17619,KU,501
2006,Alpbach,7,27346,KU,501
